Path_classe,Release,Loc,Revision,Author_Number,Bug_Fix,Age_class,Churn,Loc_Added,ChgSetSize,Loc_Touched,Loc_Weighted_Methods,Variance_Loc_Added,Buggy
bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchBookie.java,refs/tags/release-4.1.0,24,3,3,3,2209,-38,12,21,74,24.0,0.24000000000000005,NO
bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchReadThroughputLatency.java,refs/tags/release-4.1.0,24,2,3,2,2209,-11,13,18,44,24.0,3.6033057851239674,NO
bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchThroughputLatency.java,refs/tags/release-4.1.0,58,4,5,4,2212,-22,81,29,213,58.0,2.9204498125780907,YES
bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/MySqlClient.java,refs/tags/release-4.1.0,16,4,9,2,2185,0,98,563,206,16.0,113.1388888888889,NO
bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/TestClient.java,refs/tags/release-4.1.0,41,7,10,5,2209,-117,278,576,756,41.0,75.34735349716465,YES
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java,refs/tags/release-4.1.0,70,34,41,33,2212,325,1648,728,3157,70.0,1027.5705074957482,YES
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieBean.java,refs/tags/release-4.1.0,10,2,41,2,2206,1,2,21,4,10.0,0.0,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieException.java,refs/tags/release-4.1.0,22,5,41,4,2210,12,115,365,240,22.0,169.718042366691,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieMXBean.java,refs/tags/release-4.1.0,3,2,41,2,2206,2,2,21,2,3.0,0.0,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BufferedChannel.java,refs/tags/release-4.1.0,10,4,43,3,2185,156,183,297,222,10.0,1734.5600000000002,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Cookie.java,refs/tags/release-4.1.0,21,2,43,2,2212,-1,6,28,18,21.0,0.3333333333333333,YES
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java,refs/tags/release-4.1.0,32,21,52,20,2211,501,1009,580,1584,32.0,2398.0955541968738,YES
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ExitCode.java,refs/tags/release-4.1.0,2,1,52,1,2201,0,0,7,0,2.0,,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileInfo.java,refs/tags/release-4.1.0,26,9,54,8,2204,-7,209,436,447,26.0,359.7014602487832,YES
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileSystemUpgrade.java,refs/tags/release-4.1.0,34,4,56,4,2210,-219,25,55,280,34.0,3.74609375,YES
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollectorThread.java,refs/tags/release-4.1.0,63,7,57,7,2211,-131,36,63,212,63.0,5.5041322314049586,YES
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/HandleFactory.java,refs/tags/release-4.1.0,4,1,57,1,2202,0,0,7,0,4.0,,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/HandleFactoryImpl.java,refs/tags/release-4.1.0,7,2,57,2,2206,3,8,17,17,7.0,0.5,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/InterleavedLedgerStorage.java,refs/tags/release-4.1.0,29,4,59,4,2212,-4,24,36,56,29.0,33.0,YES
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Journal.java,refs/tags/release-4.1.0,48,3,59,3,2210,-26,13,41,60,48.0,0.5155555555555557,YES
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/JournalChannel.java,refs/tags/release-4.1.0,26,3,59,3,2209,-1,3,26,10,26.0,0.1875,YES
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCache.java,refs/tags/release-4.1.0,7,15,61,14,2209,1026,1239,554,1511,7.0,6659.230276134123,YES
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheBean.java,refs/tags/release-4.1.0,3,2,61,2,2202,52,53,23,55,3.0,0.0,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java,refs/tags/release-4.1.0,59,7,64,7,2213,-76,54,61,201,59.0,7.675338189386057,YES
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheMXBean.java,refs/tags/release-4.1.0,9,1,64,1,2195,0,0,14,0,9.0,,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptor.java,refs/tags/release-4.1.0,9,10,64,9,2206,204,313,505,455,9.0,470.00981404958674,YES
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorImpl.java,refs/tags/release-4.1.0,14,2,64,2,2206,25,30,17,40,14.0,24.204081632653065,YES
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorReadOnlyImpl.java,refs/tags/release-4.1.0,5,2,64,2,2206,1,3,17,6,5.0,0.0,YES
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java,refs/tags/release-4.1.0,6,5,64,4,2212,139,161,377,190,6.0,2022.4900000000002,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerStorage.java,refs/tags/release-4.1.0,13,1,64,1,2206,0,0,10,0,13.0,,YES
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/MarkerFileChannel.java,refs/tags/release-4.1.0,23,1,64,0,2152,147,147,119,147,23.0,0.0,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/client/AsyncCallback.java,refs/tags/release-4.1.0,14,6,67,5,2212,113,268,348,442,14.0,951.1487603305784,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BKException.java,refs/tags/release-4.1.0,31,5,68,4,2204,216,258,342,309,31.0,2681.107438016529,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookieWatcher.java,refs/tags/release-4.1.0,32,7,70,6,2213,192,219,417,258,32.0,2165.25,YES
bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeper.java,refs/tags/release-4.1.0,61,15,74,14,2213,422,1326,575,2344,61.0,1313.3673694410106,YES
bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperAdmin.java,refs/tags/release-4.1.0,41,10,76,10,2213,-86,221,282,577,41.0,61.781765742669414,YES
bookkeeper-server/src/main/java/org/apache/bookkeeper/client/CRC32DigestManager.java,refs/tags/release-4.1.0,8,3,77,2,2195,45,57,295,75,8.0,292.1224489795919,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DigestManager.java,refs/tags/release-4.1.0,36,8,79,7,2212,301,343,469,419,36.0,927.5978584176087,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DistributionSchedule.java,refs/tags/release-4.1.0,7,4,79,3,2197,141,183,323,238,7.0,531.5833333333334,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerCreateOp.java,refs/tags/release-4.1.0,18,10,82,9,2210,184,253,543,348,18.0,812.8888888888889,YES
bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerDeleteOp.java,refs/tags/release-4.1.0,10,4,82,3,2186,79,91,425,113,10.0,476.74305555555566,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerEntry.java,refs/tags/release-4.1.0,13,3,82,2,2185,82,132,389,195,13.0,448.29333333333335,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java,refs/tags/release-4.1.0,103,21,85,20,2212,188,1324,647,2593,103.0,1769.188262287163,YES
bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerMetadata.java,refs/tags/release-4.1.0,44,12,86,11,2210,84,244,491,433,44.0,923.851279000595,YES
bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerOpenOp.java,refs/tags/release-4.1.0,18,10,86,9,2204,109,206,535,338,18.0,428.0805785123967,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerRecoveryOp.java,refs/tags/release-4.1.0,19,12,86,11,2212,203,279,521,383,19.0,896.572680788897,YES
bookkeeper-server/src/main/java/org/apache/bookkeeper/client/MacDigestManager.java,refs/tags/release-4.1.0,16,5,86,4,2195,50,85,320,131,16.0,287.49489795918373,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingAddOp.java,refs/tags/release-4.1.0,25,6,86,5,2212,107,156,448,221,25.0,816.3553719008265,YES
bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingReadOp.java,refs/tags/release-4.1.0,30,7,87,6,2204,151,191,445,251,30.0,1141.7899305555554,YES
bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadLastConfirmedOp.java,refs/tags/release-4.1.0,14,11,89,11,2212,-26,59,387,177,14.0,0.8709823449524674,YES
bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadOnlyLedgerHandle.java,refs/tags/release-4.1.0,10,2,89,2,2212,-1,1,44,4,10.0,0.0,YES
bookkeeper-server/src/main/java/org/apache/bookkeeper/client/RoundRobinDistributionSchedule.java,refs/tags/release-4.1.0,16,3,89,2,2197,84,108,303,138,16.0,647.1600000000001,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/client/SyncCounter.java,refs/tags/release-4.1.0,14,2,89,1,2174,85,86,291,88,14.0,1764.0,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/AbstractConfiguration.java,refs/tags/release-4.1.0,12,4,89,4,2212,-61,3,104,69,12.0,0.24489795918367344,YES
bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ClientConfiguration.java,refs/tags/release-4.1.0,27,7,93,7,2209,-60,9,73,87,27.0,0.24000000000000007,YES
bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ServerConfiguration.java,refs/tags/release-4.1.0,47,10,94,10,2209,-172,30,98,254,47.0,0.55859375,YES
bookkeeper-server/src/main/java/org/apache/bookkeeper/jmx/BKMBeanInfo.java,refs/tags/release-4.1.0,3,1,95,1,2193,0,0,3,0,3.0,,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/jmx/BKMBeanRegistry.java,refs/tags/release-4.1.0,10,2,96,2,2202,-4,1,8,7,10.0,0.25,YES
bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/AbstractZkLedgerManager.java,refs/tags/release-4.1.0,23,6,99,6,2210,-32,8,82,55,23.0,0.38888888888888884,YES
bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/FlatLedgerManager.java,refs/tags/release-4.1.0,17,3,99,3,2204,18,30,49,47,17.0,40.6,YES
bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManager.java,refs/tags/release-4.1.0,38,5,100,5,2204,7,36,54,76,38.0,22.831024930747912,YES
bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerLayout.java,refs/tags/release-4.1.0,31,2,100,2,2210,-5,0,62,5,31.0,0.0,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerManager.java,refs/tags/release-4.1.0,14,2,100,2,2193,-9,6,42,27,14.0,0.25,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerManagerFactory.java,refs/tags/release-4.1.0,9,2,100,2,2210,0,1,62,3,9.0,0.0,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/SnapshotMap.java,refs/tags/release-4.1.0,11,1,100,1,2204,0,0,7,0,11.0,,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BKStats.java,refs/tags/release-4.1.0,28,1,100,1,2195,0,0,14,0,28.0,,YES
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieClient.java,refs/tags/release-4.1.0,29,10,103,9,2212,624,851,490,1149,29.0,3673.3462456597213,YES
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieProtocol.java,refs/tags/release-4.1.0,21,7,103,6,2212,-22,85,365,201,21.0,324.08984375,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServer.java,refs/tags/release-4.1.0,56,20,106,19,2212,-89,344,626,838,56.0,388.08927846765687,YES
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServerBean.java,refs/tags/release-4.1.0,15,1,106,1,2195,0,0,14,0,15.0,,YES
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServerMXBean.java,refs/tags/release-4.1.0,10,1,106,1,2195,0,0,14,0,10.0,,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookkeeperInternalCallbacks.java,refs/tags/release-4.1.0,18,3,106,2,2186,-18,64,327,153,18.0,242.88888888888889,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/NIOServerFactory.java,refs/tags/release-4.1.0,62,12,107,11,2211,513,557,526,623,62.0,8993.888228299644,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java,refs/tags/release-4.1.0,104,19,110,18,2212,452,755,559,1141,104.0,2680.628508981627,YES
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ServerStats.java,refs/tags/release-4.1.0,27,1,110,0,2152,148,148,119,148,27.0,0.0,YES
bookkeeper-server/src/main/java/org/apache/bookkeeper/streaming/LedgerInputStream.java,refs/tags/release-4.1.0,10,3,110,2,2185,172,183,389,204,10.0,2444.958677685951,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/streaming/LedgerOutputStream.java,refs/tags/release-4.1.0,11,3,110,2,2185,146,157,389,178,11.0,1761.6528925619832,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/tools/BookKeeperTools.java,refs/tags/release-4.1.0,9,7,110,6,2210,1434,1504,450,1618,9.0,17623.717024793383,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/util/HardLink.java,refs/tags/release-4.1.0,50,2,110,2,2210,0,1,30,3,50.0,0.0,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/util/IOUtils.java,refs/tags/release-4.1.0,5,1,110,1,2209,0,0,8,0,5.0,,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/util/LocalBookKeeper.java,refs/tags/release-4.1.0,29,9,111,7,2213,162,437,520,762,29.0,683.361083984375,YES
bookkeeper-server/src/main/java/org/apache/bookkeeper/util/Main.java,refs/tags/release-4.1.0,7,3,111,2,2186,54,59,327,69,7.0,390.13888888888886,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/util/MathUtils.java,refs/tags/release-4.1.0,8,2,111,1,2174,38,43,291,52,8.0,216.23999999999995,YES
bookkeeper-server/src/main/java/org/apache/bookkeeper/util/OrderedSafeExecutor.java,refs/tags/release-4.1.0,15,2,111,1,2174,98,102,291,110,15.0,1505.4399999999998,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/util/SafeRunnable.java,refs/tags/release-4.1.0,7,3,111,2,2185,37,48,389,68,7.0,122.56000000000002,NO
bookkeeper-server/src/main/java/org/apache/bookkeeper/util/StringUtils.java,refs/tags/release-4.1.0,10,3,111,2,2186,119,123,327,131,10.0,1014.8163265306123,YES
bookkeeper-server/src/main/java/org/apache/bookkeeper/util/ZkUtils.java,refs/tags/release-4.1.0,11,1,111,1,2186,0,0,36,0,11.0,,YES
hedwig-client/src/main/java/org/apache/hedwig/client/HedwigClient.java,refs/tags/release-4.1.0,8,1,112,1,2185,360,360,31,360,8.0,0.0,NO
hedwig-client/src/main/java/org/apache/hedwig/conf/AbstractConfiguration.java,refs/tags/release-4.1.0,8,4,112,3,2209,-18,1,506,21,8.0,0.22222222222222224,YES
hedwig-client/src/main/java/org/apache/hedwig/util/Callback.java,refs/tags/release-4.1.0,5,2,112,1,2174,0,172,454,405,5.0,126.67239989250163,NO
hedwig-client/src/main/java/org/apache/hedwig/util/CallbackUtils.java,refs/tags/release-4.1.0,27,4,112,3,2186,2,20,564,52,27.0,0.2222222222222223,NO
hedwig-client/src/main/java/org/apache/hedwig/util/ConcurrencyUtils.java,refs/tags/release-4.1.0,6,1,112,0,2151,0,0,282,0,6.0,,NO
hedwig-client/src/main/java/org/apache/hedwig/util/Either.java,refs/tags/release-4.1.0,9,1,112,0,2151,0,0,282,0,9.0,,NO
hedwig-client/src/main/java/org/apache/hedwig/util/FileUtils.java,refs/tags/release-4.1.0,20,2,112,1,2185,-1,2,380,7,20.0,0.0,NO
hedwig-client/src/main/java/org/apache/hedwig/util/HedwigSocketAddress.java,refs/tags/release-4.1.0,19,2,113,1,2211,-5,0,319,5,19.0,0.0,NO
hedwig-client/src/main/java/org/apache/hedwig/util/Option.java,refs/tags/release-4.1.0,8,1,113,0,2151,0,0,282,0,8.0,,NO
hedwig-client/src/main/java/org/apache/hedwig/util/Pair.java,refs/tags/release-4.1.0,7,1,113,0,2151,0,0,282,0,7.0,,NO
hedwig-client/src/main/java/org/apache/hedwig/util/PathUtils.java,refs/tags/release-4.1.0,6,2,113,1,2211,0,3,319,8,6.0,0.25,NO
hedwig-protocol/src/main/java/org/apache/hedwig/exceptions/PubSubException.java,refs/tags/release-4.1.0,21,2,113,1,2174,0,1,454,3,21.0,0.0,YES
hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,refs/tags/release-4.1.0,562,3,115,3,2201,-428,12195,205,25058,562.0,153897.10219146474,YES
hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/MessageIdUtils.java,refs/tags/release-4.1.0,30,2,115,1,2174,0,2,454,6,30.0,0.0,NO
hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/PubSubResponseUtils.java,refs/tags/release-4.1.0,6,2,115,1,2211,0,1,319,3,6.0,0.0,NO
hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/SubscriptionStateUtils.java,refs/tags/release-4.1.0,6,2,115,1,2174,0,1,454,3,6.0,0.0,NO
hedwig-server/src/main/java/org/apache/hedwig/admin/HedwigAdmin.java,refs/tags/release-4.1.0,30,3,117,3,2211,-3,7,48,22,30.0,0.47222222222222227,YES
hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsynBKCallback.java,refs/tags/release-4.1.0,25,2,117,1,2174,0,30,454,88,25.0,0.06632653061224486,NO
hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsyncCallback.java,refs/tags/release-4.1.0,5,2,117,1,2211,0,1,319,3,5.0,0.0,NO
hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsyncZKCallback.java,refs/tags/release-4.1.0,14,2,117,1,2174,0,1,454,3,14.0,0.0,NO
hedwig-server/src/main/java/org/apache/hedwig/zookeeper/ZkUtils.java,refs/tags/release-4.1.0,13,3,117,2,2185,-1,15,552,35,13.0,22.6875,NO
bookkeeper-proto/target/generated-sources/protobuf/java/org/apache/bookkeeper/proto/BookkeeperProtocol.java,refs/tags/release-4.1.0,1060,0,117,0,0,0,0,0,0,1060.0,,NO
bookkeeper-proto/target/generated-sources/protobuf/java/org/apache/bookkeeper/proto/DataFormats.java,refs/tags/release-4.1.0,632,0,117,0,0,0,0,0,0,632.0,,NO
hedwig-client/src/main/java/org/apache/hedwig/client/api/Client.java,refs/tags/release-4.1.0,3,1,117,1,2185,360,369,31,384,3.0,15737.918367346936,NO
hedwig-client/src/main/java/org/apache/hedwig/client/api/MessageHandler.java,refs/tags/release-4.1.0,4,3,117,2,2185,0,8,485,24,4.0,0.0,NO
hedwig-client/src/main/java/org/apache/hedwig/client/api/Publisher.java,refs/tags/release-4.1.0,5,2,117,1,2174,0,12,454,35,5.0,0.08264462809917356,YES
hedwig-client/src/main/java/org/apache/hedwig/client/api/Subscriber.java,refs/tags/release-4.1.0,18,5,119,4,2212,-156,108,493,473,18.0,0.166183726211919,YES
hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkPublisher.java,refs/tags/release-4.1.0,21,4,119,3,2211,-3,6,522,20,21.0,0.4081632653061224,YES
hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkSubscriber.java,refs/tags/release-4.1.0,24,5,119,4,2211,-5,13,620,44,24.0,0.11555555555555547,YES
hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkUtils.java,refs/tags/release-4.1.0,26,4,119,3,2211,-14,6,589,32,26.0,0.1875,YES
hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkWorker.java,refs/tags/release-4.1.0,5,2,119,1,2174,0,1,454,3,5.0,0.0,NO
hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/HedwigBenchmark.java,refs/tags/release-4.1.0,32,6,120,5,2209,-38,31,593,114,32.0,4.2326869806094205,NO
hedwig-client/src/main/java/org/apache/hedwig/client/conf/ClientConfiguration.java,refs/tags/release-4.1.0,21,4,120,3,2201,-14,3,579,23,21.0,0.24000000000000005,NO
hedwig-client/src/main/java/org/apache/hedwig/client/data/MessageConsumeData.java,refs/tags/release-4.1.0,5,2,120,1,2174,0,1,454,3,5.0,0.0,NO
hedwig-client/src/main/java/org/apache/hedwig/client/data/PubSubData.java,refs/tags/release-4.1.0,9,3,120,2,2201,1,13,481,32,9.0,0.9795918367346937,YES
hedwig-client/src/main/java/org/apache/hedwig/client/data/TopicSubscriber.java,refs/tags/release-4.1.0,10,2,120,1,2174,0,4,454,12,10.0,0.0,NO
hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/AlreadyStartDeliveryException.java,refs/tags/release-4.1.0,5,1,121,1,2208,0,0,1,0,5.0,,NO
hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/InvalidSubscriberIdException.java,refs/tags/release-4.1.0,5,1,121,0,2151,0,0,282,0,5.0,,NO
hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/ServerRedirectLoopException.java,refs/tags/release-4.1.0,5,2,121,1,2174,0,2,454,6,5.0,0.0,NO
hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/TooManyServerRedirectsException.java,refs/tags/release-4.1.0,5,2,121,1,2174,0,1,454,3,5.0,0.0,NO
hedwig-client/src/main/java/org/apache/hedwig/client/handlers/MessageConsumeCallback.java,refs/tags/release-4.1.0,14,4,121,3,2185,-1,11,583,34,14.0,0.0,YES
hedwig-client/src/main/java/org/apache/hedwig/client/handlers/PublishResponseHandler.java,refs/tags/release-4.1.0,7,4,121,3,2185,-1,7,583,22,7.0,0.0,NO
hedwig-client/src/main/java/org/apache/hedwig/client/handlers/PubSubCallback.java,refs/tags/release-4.1.0,11,3,121,2,2185,-1,3,552,10,11.0,0.0,NO
hedwig-client/src/main/java/org/apache/hedwig/client/handlers/SubscribeReconnectCallback.java,refs/tags/release-4.1.0,13,5,121,4,2207,-1,23,593,57,13.0,6.943877551020412,NO
hedwig-client/src/main/java/org/apache/hedwig/client/handlers/SubscribeResponseHandler.java,refs/tags/release-4.1.0,20,7,123,6,2211,-13,114,624,277,20.0,27.371804236669075,YES
hedwig-client/src/main/java/org/apache/hedwig/client/handlers/UnsubscribeResponseHandler.java,refs/tags/release-4.1.0,8,4,123,3,2185,-1,9,583,27,8.0,0.109375,NO
hedwig-client/src/main/java/org/apache/hedwig/client/netty/ClientChannelPipelineFactory.java,refs/tags/release-4.1.0,9,3,123,2,2185,0,5,485,15,9.0,0.0,NO
hedwig-client/src/main/java/org/apache/hedwig/client/netty/ConnectCallback.java,refs/tags/release-4.1.0,14,5,124,4,2212,-7,8,589,31,14.0,0.1983471074380165,NO
hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigClientImpl.java,refs/tags/release-4.1.0,40,2,124,2,2212,6,11,37,18,40.0,12.25,YES
hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigPublisher.java,refs/tags/release-4.1.0,20,6,125,5,2212,-18,13,591,57,20.0,0.11555555555555547,YES
hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigSubscriber.java,refs/tags/release-4.1.0,54,8,126,7,2212,-97,83,628,334,54.0,0.4024995994231682,YES
hedwig-client/src/main/java/org/apache/hedwig/client/netty/ResponseHandler.java,refs/tags/release-4.1.0,33,6,126,5,2207,-4,76,609,219,33.0,0.25900730662635413,YES
hedwig-client/src/main/java/org/apache/hedwig/client/netty/WriteCallback.java,refs/tags/release-4.1.0,12,5,126,4,2212,-5,10,589,35,12.0,0.13888888888888884,YES
hedwig-client/src/main/java/org/apache/hedwig/client/ssl/SslClientContextFactory.java,refs/tags/release-4.1.0,6,1,126,0,2151,0,0,282,0,6.0,,NO
hedwig-client/src/main/java/org/apache/hedwig/client/ssl/SslContextFactory.java,refs/tags/release-4.1.0,12,2,126,1,2174,-1,15,454,34,12.0,18.666666666666668,NO
hedwig-server/src/main/java/org/apache/hedwig/admin/console/HedwigCommands.java,refs/tags/release-4.1.0,45,2,126,2,2211,-1,3,45,8,45.0,0.25,YES
hedwig-server/src/main/java/org/apache/hedwig/admin/console/HedwigConsole.java,refs/tags/release-4.1.0,136,2,126,2,2211,-12,15,45,51,136.0,1.6859504132231407,YES
hedwig-server/src/main/java/org/apache/hedwig/admin/console/JLineHedwigCompletor.java,refs/tags/release-4.1.0,11,1,126,1,2196,0,0,8,0,11.0,,NO
hedwig-server/src/main/java/org/apache/hedwig/admin/console/ReadTopic.java,refs/tags/release-4.1.0,27,2,126,2,2211,2,2,45,2,27.0,0.0,YES
hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/AbstractBenchmark.java,refs/tags/release-4.1.0,26,3,126,2,2185,-1,50,552,118,26.0,10.878892733564019,YES
hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/BookieBenchmark.java,refs/tags/release-4.1.0,21,5,126,4,2185,-2,43,624,108,21.0,2.7120181405895685,YES
hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/BookkeeperBenchmark.java,refs/tags/release-4.1.0,22,4,126,3,2185,-1,34,572,88,22.0,0.9030470914127422,YES
hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/FakeBookie.java,refs/tags/release-4.1.0,14,3,126,2,2185,-1,50,552,114,14.0,6.1301775147929,NO
hedwig-server/src/main/java/org/apache/hedwig/server/common/ByteStringInterner.java,refs/tags/release-4.1.0,8,1,126,0,2151,0,0,282,0,8.0,,YES
hedwig-server/src/main/java/org/apache/hedwig/server/common/ServerConfiguration.java,refs/tags/release-4.1.0,44,4,128,3,2210,-10,3,462,19,44.0,0.24000000000000005,YES
hedwig-server/src/main/java/org/apache/hedwig/server/common/TerminateJVMExceptionHandler.java,refs/tags/release-4.1.0,4,3,128,2,2211,-1,4,417,13,4.0,0.0,NO
hedwig-server/src/main/java/org/apache/hedwig/server/common/TopicOpQueuer.java,refs/tags/release-4.1.0,17,1,128,0,2151,0,0,282,0,17.0,,NO
hedwig-server/src/main/java/org/apache/hedwig/server/common/UnexpectedError.java,refs/tags/release-4.1.0,5,2,128,1,2174,0,1,454,3,5.0,0.0,NO
hedwig-server/src/main/java/org/apache/hedwig/server/delivery/ChannelEndPoint.java,refs/tags/release-4.1.0,16,2,128,1,2211,-4,0,319,4,16.0,0.0,NO
hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryCallback.java,refs/tags/release-4.1.0,4,1,128,0,2151,0,0,282,0,4.0,,NO
hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryEndPoint.java,refs/tags/release-4.1.0,5,1,128,0,2151,0,0,282,0,5.0,,NO
hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryManager.java,refs/tags/release-4.1.0,5,4,129,3,2211,-21,39,504,127,5.0,1.0077854671280275,YES
hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java,refs/tags/release-4.1.0,110,6,131,5,2211,-13,37,608,113,110.0,1.0593132154006246,YES
