Classifier,Dataset,Sampling,Auc,Kappa,Tue_Negative,True_Positive,False_Negative,False_positive,Precision,Recall,Perc_Train_Total,Num_Training_Release,Snoring_Class
NaiveBayes,AVRO,Under Sampling,0.719721767594108,0.1280583029672048,402.0,0.0,0.0,0.0,0.9453551912568307,0.9202127659574468,61.111111111111114,22,0
NaiveBayes,AVRO,Over Sampling,0.6344108019639935,0.11600697037590242,402.0,0.0,0.0,0.0,0.9449035812672176,0.9122340425531915,61.111111111111114,22,0
NaiveBayes,AVRO,SMOTE,0.7067307692307693,0.12392103239039365,402.0,0.0,0.0,0.0,0.9452054794520548,0.9175531914893617,61.111111111111114,22,0
IBk,AVRO,None,0.9991816693944353,0.9798010250226105,402.0,0.0,0.0,0.0,1.0,0.9973404255319149,61.111111111111114,22,0
IBk,AVRO,Under Sampling,0.9991816693944353,0.9798010250226105,402.0,0.0,0.0,0.0,1.0,0.9973404255319149,61.111111111111114,22,0
IBk,AVRO,Over Sampling,0.9449672667757774,0.8809006517874775,402.0,0.0,0.0,0.0,0.9946524064171123,0.9893617021276596,61.111111111111114,22,0
IBk,AVRO,SMOTE,0.9991816693944353,0.9798010250226105,402.0,0.0,0.0,0.0,1.0,0.9973404255319149,61.111111111111114,22,0
RandomForest,AVRO,None,1.0,1.0,402.0,0.0,0.0,0.0,1.0,1.0,63.888888888888886,23,0
RandomForest,AVRO,Under Sampling,1.0,1.0,402.0,0.0,0.0,0.0,1.0,1.0,63.888888888888886,23,0
RandomForest,AVRO,Over Sampling,0.9973404255319149,0.9573520050922981,402.0,0.0,0.0,0.0,0.9947089947089947,1.0,63.888888888888886,23,0
RandomForest,AVRO,SMOTE,1.0,1.0,402.0,0.0,0.0,0.0,1.0,1.0,63.888888888888886,23,0
NaiveBayes,AVRO,None,0.7553191489361702,0.13672154617036494,402.0,0.0,0.0,0.0,0.9456521739130435,0.925531914893617,63.888888888888886,23,0
NaiveBayes,AVRO,Under Sampling,0.7553191489361702,0.13672154617036494,402.0,0.0,0.0,0.0,0.9456521739130435,0.925531914893617,63.888888888888886,23,0
NaiveBayes,AVRO,Over Sampling,0.7504091653027823,0.1280583029672048,402.0,0.0,0.0,0.0,0.9453551912568307,0.9202127659574468,63.888888888888886,23,0
NaiveBayes,AVRO,SMOTE,0.7454991816693944,0.11221985931621083,402.0,0.0,0.0,0.0,0.9447513812154696,0.9095744680851063,63.888888888888886,23,0
IBk,AVRO,None,1.0,0.9603002172624928,402.0,0.0,0.0,0.0,1.0,0.9946808510638298,63.888888888888886,23,0
IBk,AVRO,Under Sampling,1.0,0.9603002172624928,402.0,0.0,0.0,0.0,1.0,0.9946808510638298,63.888888888888886,23,0
IBk,AVRO,Over Sampling,0.9977495908346972,0.9603002172624928,402.0,0.0,0.0,0.0,1.0,0.9946808510638298,63.888888888888886,23,0
IBk,AVRO,SMOTE,1.0,0.9603002172624928,402.0,0.0,0.0,0.0,1.0,0.9946808510638298,63.888888888888886,23,0
RandomForest,AVRO,None,0.9159506172839507,0.8045380875202598,402.0,0.0,0.0,0.0,0.9815789473684211,0.9946666666666667,66.66666666666666,24,0
RandomForest,AVRO,Under Sampling,0.9205432098765433,0.8045380875202598,402.0,0.0,0.0,0.0,0.9815789473684211,0.9946666666666667,66.66666666666666,24,0
RandomForest,AVRO,Over Sampling,0.9074074074074074,0.7786587380244466,402.0,0.0,0.0,0.0,0.979002624671916,0.9946666666666667,66.66666666666666,24,0
RandomForest,AVRO,SMOTE,0.9164444444444444,0.8045380875202598,402.0,0.0,0.0,0.0,0.9815789473684211,0.9946666666666667,66.66666666666666,24,0
NaiveBayes,AVRO,None,0.7405432098765432,0.1622818442302685,402.0,0.0,0.0,0.0,0.9455040871934605,0.9253333333333333,66.66666666666666,24,0
NaiveBayes,AVRO,Under Sampling,0.7405432098765432,0.1622818442302685,402.0,0.0,0.0,0.0,0.9455040871934605,0.9253333333333333,66.66666666666666,24,0
NaiveBayes,AVRO,Over Sampling,0.6951111111111111,0.13618049959709919,402.0,0.0,0.0,0.0,0.943089430894309,0.928,66.66666666666666,24,0
NaiveBayes,AVRO,SMOTE,0.737679012345679,0.12805019753660235,402.0,0.0,0.0,0.0,0.9442896935933147,0.904,66.66666666666666,24,0
IBk,AVRO,None,0.8813333333333333,0.769759450171821,402.0,0.0,0.0,0.0,0.9814814814814815,0.9893333333333333,66.66666666666666,24,0
IBk,AVRO,Under Sampling,0.8813333333333333,0.769759450171821,402.0,0.0,0.0,0.0,0.9814814814814815,0.9893333333333333,66.66666666666666,24,0
IBk,AVRO,Over Sampling,0.8304691358024692,0.7176661264181522,402.0,0.0,0.0,0.0,0.9763157894736842,0.9893333333333333,66.66666666666666,24,0
IBk,AVRO,SMOTE,0.8800987654320988,0.7532985578398285,402.0,0.0,0.0,0.0,0.9814323607427056,0.9866666666666667,66.66666666666666,24,0
RandomForest,AVRO,None,0.8533325685442239,0.6661556151782291,402.0,0.0,0.0,0.0,0.9765625,0.9894459102902374,69.44444444444444,25,0
RandomForest,AVRO,Under Sampling,0.8566594011701273,0.6315532200904312,402.0,0.0,0.0,0.0,0.9764397905759162,0.9841688654353562,69.44444444444444,25,0
RandomForest,AVRO,Over Sampling,0.8968108294137892,0.6315532200904312,402.0,0.0,0.0,0.0,0.9764397905759162,0.9841688654353562,69.44444444444444,25,0
RandomForest,AVRO,SMOTE,0.8728346908340026,0.7040556819702846,402.0,0.0,0.0,0.0,0.9766839378238342,0.9947229551451188,69.44444444444444,25,0
NaiveBayes,AVRO,None,0.7542158999655845,0.13506630367963482,402.0,0.0,0.0,0.0,0.9532967032967034,0.9155672823218998,69.44444444444444,25,0
NaiveBayes,AVRO,Under Sampling,0.7542158999655845,0.13506630367963482,402.0,0.0,0.0,0.0,0.9532967032967034,0.9155672823218998,69.44444444444444,25,0
NaiveBayes,AVRO,Over Sampling,0.7610990019502122,0.1270544153964062,402.0,0.0,0.0,0.0,0.9530386740331491,0.9102902374670184,69.44444444444444,25,0
NaiveBayes,AVRO,SMOTE,0.7581163244235402,0.10569042229334213,402.0,0.0,0.0,0.0,0.952247191011236,0.8944591029023746,69.44444444444444,25,0
IBk,AVRO,None,0.7733738671561317,0.6315532200904312,402.0,0.0,0.0,0.0,0.9764397905759162,0.9841688654353562,69.44444444444444,25,0
IBk,AVRO,Under Sampling,0.7733738671561317,0.6315532200904312,402.0,0.0,0.0,0.0,0.9764397905759162,0.9841688654353562,69.44444444444444,25,0
IBk,AVRO,Over Sampling,0.8053229322014455,0.6153570147111584,402.0,0.0,0.0,0.0,0.9763779527559056,0.9815303430079155,69.44444444444444,25,0
IBk,AVRO,SMOTE,0.7733738671561317,0.6153570147111584,402.0,0.0,0.0,0.0,0.9763779527559056,0.9815303430079155,69.44444444444444,25,0
RandomForest,AVRO,None,0.9976851851851852,0.7700754975978036,402.0,0.0,0.0,0.0,1.0,0.9739583333333334,72.22222222222221,26,0
RandomForest,AVRO,Under Sampling,0.9988425925925926,0.7700754975978036,402.0,0.0,0.0,0.0,1.0,0.9739583333333334,72.22222222222221,26,0
RandomForest,AVRO,Over Sampling,0.9881365740740741,0.6844583987441134,402.0,0.0,0.0,0.0,0.9894736842105263,0.9791666666666666,72.22222222222221,26,0
RandomForest,AVRO,SMOTE,0.9994212962962963,0.7700754975978036,402.0,0.0,0.0,0.0,1.0,0.9739583333333334,72.22222222222221,26,0
NaiveBayes,AVRO,None,0.7829861111111112,0.08118486012068024,402.0,0.0,0.0,0.0,0.9613259668508287,0.90625,72.22222222222221,26,0
NaiveBayes,AVRO,Under Sampling,0.7829861111111112,0.08118486012068024,402.0,0.0,0.0,0.0,0.9613259668508287,0.90625,72.22222222222221,26,0
NaiveBayes,AVRO,Over Sampling,0.7766203703703703,0.043271311120726706,402.0,0.0,0.0,0.0,0.9595375722543352,0.8645833333333334,72.22222222222221,26,0
NaiveBayes,AVRO,SMOTE,0.7870370370370371,0.06480558325024915,402.0,0.0,0.0,0.0,0.9606741573033708,0.890625,72.22222222222221,26,0
IBk,AVRO,None,0.9884259259259259,0.7700754975978036,402.0,0.0,0.0,0.0,1.0,0.9739583333333334,72.22222222222221,26,0
IBk,AVRO,Under Sampling,0.9884259259259259,0.7700754975978036,402.0,0.0,0.0,0.0,1.0,0.9739583333333334,72.22222222222221,26,0
IBk,AVRO,Over Sampling,0.8767361111111112,0.5483146067415728,402.0,0.0,0.0,0.0,0.9841269841269841,0.96875,72.22222222222221,26,0
IBk,AVRO,SMOTE,0.9884259259259259,0.7700754975978036,402.0,0.0,0.0,0.0,1.0,0.9739583333333334,72.22222222222221,26,0
RandomForest,AVRO,None,1.0,1.0,402.0,0.0,0.0,0.0,1.0,1.0,75.0,27,0
RandomForest,AVRO,Under Sampling,1.0,1.0,402.0,0.0,0.0,0.0,1.0,1.0,75.0,27,0
RandomForest,AVRO,Over Sampling,0.9991319444444444,0.8715983135300882,402.0,0.0,0.0,0.0,1.0,0.9869791666666666,75.0,27,0
RandomForest,AVRO,SMOTE,1.0,1.0,402.0,0.0,0.0,0.0,1.0,1.0,75.0,27,0
NaiveBayes,AVRO,None,0.7857349537037037,0.08118486012068024,402.0,0.0,0.0,0.0,0.9613259668508287,0.90625,75.0,27,0
NaiveBayes,AVRO,Under Sampling,0.7857349537037037,0.08118486012068024,402.0,0.0,0.0,0.0,0.9613259668508287,0.90625,75.0,27,0
NaiveBayes,AVRO,Over Sampling,0.7986111111111112,0.06480558325024915,402.0,0.0,0.0,0.0,0.9606741573033708,0.890625,75.0,27,0
NaiveBayes,AVRO,SMOTE,0.7893518518518519,0.06992287917737783,402.0,0.0,0.0,0.0,0.9608938547486033,0.8958333333333334,75.0,27,0
IBk,AVRO,None,1.0,1.0,402.0,0.0,0.0,0.0,1.0,1.0,75.0,27,0
IBk,AVRO,Under Sampling,1.0,1.0,402.0,0.0,0.0,0.0,1.0,1.0,75.0,27,0
IBk,AVRO,Over Sampling,0.9448784722222222,0.8342951360263803,402.0,0.0,0.0,0.0,0.9947643979057592,0.9895833333333334,75.0,27,0
IBk,AVRO,SMOTE,1.0,1.0,402.0,0.0,0.0,0.0,1.0,1.0,75.0,27,0
RandomForest,AVRO,None,1.0,1.0,402.0,0.0,0.0,0.0,1.0,1.0,77.77777777777779,28,0
RandomForest,AVRO,Under Sampling,1.0,1.0,402.0,0.0,0.0,0.0,1.0,1.0,77.77777777777779,28,0
RandomForest,AVRO,Over Sampling,1.0,0.9447650453421271,402.0,0.0,0.0,0.0,1.0,0.9947916666666666,77.77777777777779,28,0
RandomForest,AVRO,SMOTE,1.0,1.0,402.0,0.0,0.0,0.0,1.0,1.0,77.77777777777779,28,0
NaiveBayes,AVRO,None,0.7870370370370371,0.08118486012068024,402.0,0.0,0.0,0.0,0.9613259668508287,0.90625,77.77777777777779,28,0
NaiveBayes,AVRO,Under Sampling,0.7870370370370371,0.08118486012068024,402.0,0.0,0.0,0.0,0.9613259668508287,0.90625,77.77777777777779,28,0
NaiveBayes,AVRO,Over Sampling,0.7870370370370371,0.08740068104426796,402.0,0.0,0.0,0.0,0.9615384615384616,0.9114583333333334,77.77777777777779,28,0
NaiveBayes,AVRO,SMOTE,0.7899305555555556,0.07537154989384291,402.0,0.0,0.0,0.0,0.9611111111111111,0.9010416666666666,77.77777777777779,28,0
IBk,AVRO,None,1.0,1.0,402.0,0.0,0.0,0.0,1.0,1.0,77.77777777777779,28,0
IBk,AVRO,Under Sampling,1.0,1.0,402.0,0.0,0.0,0.0,1.0,1.0,77.77777777777779,28,0
IBk,AVRO,Over Sampling,1.0,0.9447650453421271,402.0,0.0,0.0,0.0,1.0,0.9947916666666666,77.77777777777779,28,0
IBk,AVRO,SMOTE,1.0,1.0,402.0,0.0,0.0,0.0,1.0,1.0,77.77777777777779,28,0
RandomForest,AVRO,None,1.0,1.0,430.0,0.0,0.0,0.0,1.0,1.0,80.55555555555556,29,0
RandomForest,AVRO,Under Sampling,1.0,1.0,430.0,0.0,0.0,0.0,1.0,1.0,80.55555555555556,29,0
RandomForest,AVRO,Over Sampling,1.0,1.0,430.0,0.0,0.0,0.0,1.0,1.0,80.55555555555556,29,0
RandomForest,AVRO,SMOTE,1.0,1.0,430.0,0.0,0.0,0.0,1.0,1.0,80.55555555555556,29,0
NaiveBayes,AVRO,None,0.7737324703344121,0.09445290796666393,430.0,0.0,0.0,0.0,0.9643765903307888,0.9199029126213593,80.55555555555556,29,0
NaiveBayes,AVRO,Under Sampling,0.7737324703344121,0.09445290796666393,430.0,0.0,0.0,0.0,0.9643765903307888,0.9199029126213593,80.55555555555556,29,0
NaiveBayes,AVRO,Over Sampling,0.8064994606256742,0.05554768315148039,430.0,0.0,0.0,0.0,0.9629629629629629,0.883495145631068,80.55555555555556,29,0
NaiveBayes,AVRO,SMOTE,0.7760248112189859,0.05554768315148039,430.0,0.0,0.0,0.0,0.9629629629629629,0.883495145631068,80.55555555555556,29,0
IBk,AVRO,None,0.9201051779935275,0.6338001514004543,430.0,0.0,0.0,0.0,0.9974747474747475,0.9587378640776699,80.55555555555556,29,0
IBk,AVRO,Under Sampling,0.9201051779935275,0.6338001514004543,430.0,0.0,0.0,0.0,0.9974747474747475,0.9587378640776699,80.55555555555556,29,0
IBk,AVRO,Over Sampling,0.9335221143473571,0.5834800986262774,430.0,0.0,0.0,0.0,0.9974489795918368,0.9490291262135923,80.55555555555556,29,0
IBk,AVRO,SMOTE,0.9170711974110033,0.5953938524957431,430.0,0.0,0.0,0.0,0.9974554707379135,0.9514563106796117,80.55555555555556,29,0
RandomForest,AVRO,None,1.0,1.0,458.0,0.0,0.0,0.0,1.0,1.0,83.33333333333334,30,0
RandomForest,AVRO,Under Sampling,1.0,1.0,458.0,0.0,0.0,0.0,1.0,1.0,83.33333333333334,30,0
RandomForest,AVRO,Over Sampling,1.0,1.0,458.0,0.0,0.0,0.0,1.0,1.0,83.33333333333334,30,0
RandomForest,AVRO,None,1.0,1.0,458.0,0.0,0.0,0.0,1.0,1.0,86.11111111111111,31,0
RandomForest,AVRO,Under Sampling,1.0,1.0,458.0,0.0,0.0,0.0,1.0,1.0,86.11111111111111,31,0
RandomForest,AVRO,Over Sampling,1.0,1.0,458.0,0.0,0.0,0.0,1.0,1.0,86.11111111111111,31,0
RandomForest,AVRO,None,1.0,1.0,459.0,0.0,0.0,0.0,1.0,1.0,88.88888888888889,32,0
RandomForest,AVRO,Under Sampling,1.0,1.0,459.0,0.0,0.0,0.0,1.0,1.0,88.88888888888889,32,0
RandomForest,AVRO,Over Sampling,1.0,1.0,459.0,0.0,0.0,0.0,1.0,1.0,88.88888888888889,32,0
RandomForest,AVRO,SMOTE,1.0,1.0,459.0,0.0,0.0,0.0,1.0,1.0,88.88888888888889,32,0
NaiveBayes,AVRO,None,0.7768959435626103,0.08863473909935636,459.0,0.0,0.0,0.0,0.9665871121718377,0.9183673469387755,88.88888888888889,32,0
NaiveBayes,AVRO,Under Sampling,0.7768959435626103,0.08863473909935636,459.0,0.0,0.0,0.0,0.9665871121718377,0.9183673469387755,88.88888888888889,32,0
NaiveBayes,AVRO,Over Sampling,0.7738725119677501,0.09160305343511417,459.0,0.0,0.0,0.0,0.9666666666666667,0.9206349206349206,88.88888888888889,32,0
NaiveBayes,AVRO,SMOTE,0.7787855883093978,0.07035497281739679,459.0,0.0,0.0,0.0,0.9660194174757282,0.9024943310657596,88.88888888888889,32,0
IBk,AVRO,None,0.9909297052154195,0.790123456790123,459.0,0.0,0.0,0.0,1.0,0.9795918367346939,88.88888888888889,32,0
IBk,AVRO,Under Sampling,0.9909297052154195,0.790123456790123,459.0,0.0,0.0,0.0,1.0,0.9795918367346939,88.88888888888889,32,0
IBk,AVRO,Over Sampling,0.8629377676996725,0.746548868028713,459.0,0.0,0.0,0.0,0.990909090909091,0.9886621315192744,88.88888888888889,32,0
IBk,AVRO,SMOTE,0.9909297052154195,0.790123456790123,459.0,0.0,0.0,0.0,1.0,0.9795918367346939,88.88888888888889,32,0
RandomForest,AVRO,None,1.0,1.0,460.0,0.0,0.0,0.0,1.0,1.0,91.66666666666666,33,0
RandomForest,AVRO,Under Sampling,1.0,1.0,460.0,0.0,0.0,0.0,1.0,1.0,91.66666666666666,33,0
RandomForest,AVRO,Over Sampling,1.0,1.0,460.0,0.0,0.0,0.0,1.0,1.0,91.66666666666666,33,0
RandomForest,AVRO,SMOTE,1.0,1.0,460.0,0.0,0.0,0.0,1.0,1.0,91.66666666666666,33,0
NaiveBayes,AVRO,None,0.7742584213172449,0.08874801901743237,460.0,0.0,0.0,0.0,0.9666666666666667,0.918552036199095,91.66666666666666,33,0
NaiveBayes,AVRO,Under Sampling,0.7742584213172449,0.08874801901743237,460.0,0.0,0.0,0.0,0.9666666666666667,0.918552036199095,91.66666666666666,33,0
NaiveBayes,AVRO,Over Sampling,0.7626948215183509,0.1012572205232758,460.0,0.0,0.0,0.0,0.9669811320754716,0.9276018099547512,91.66666666666666,33,0
NaiveBayes,AVRO,SMOTE,0.7807943690296631,0.07284768211920524,460.0,0.0,0.0,0.0,0.966183574879227,0.9049773755656109,91.66666666666666,33,0
IBk,AVRO,None,0.9819004524886877,0.6483180428134557,460.0,0.0,0.0,0.0,1.0,0.9592760180995475,91.66666666666666,33,0
IBk,AVRO,Under Sampling,0.9819004524886877,0.6483180428134557,460.0,0.0,0.0,0.0,1.0,0.9592760180995475,91.66666666666666,33,0
IBk,AVRO,Over Sampling,0.9844142785319256,0.6483180428134557,460.0,0.0,0.0,0.0,1.0,0.9592760180995475,91.66666666666666,33,0
IBk,AVRO,SMOTE,0.9831573655103066,0.6483180428134557,460.0,0.0,0.0,0.0,1.0,0.9592760180995475,91.66666666666666,33,0
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
